id,fighter_name,nickname,birth_date,age,country,height_cm,weight_kg,association,weight_class,wins,losses
/fighter/Nandor-Guelmino-28286,Nandor Guelmino,The Hun,20/12/1975,45,Austria,190.5,104.33,Gym 23,Heavyweight,11,11
/fighter/Dave-Huckaba-16826,Dave Huckaba,Bad Man,01/06/1974,47,United States,187.96,117.93,Huckaba's Next Generation,Heavyweight,23,23
/fighter/Davi-Ramos-101995,Davi Ramos,The Tasmanian Devil,05/11/1986,34,Brazil,172.72,70.31,Team Nogueira,Lightweight,10,10
/fighter/Anatoliy-Malykhin-256721,Anatoliy Malykhin,Spartak,11/01/1988,33,Russia,180.34,120.2,Golden Team,Heavyweight,8,8
/fighter/Steve-Mowry-199865,Steve Mowry,,14/07/1992,29,United States,203.2,107.95,Sanford MMA,Heavyweight,9,9
/fighter/Daichi-Kitakata-58645,Daichi Kitakata,,30/03/1991,30,Japan,165.1,52.16,Pancrase Inagakigumi,Strawweight,20,20
/fighter/Tim-Williams-55756,Tim Williams,The South Jersey Strangler,03/07/1986,35,United States,187.96,83.91,Team Balance,Middleweight,15,15
/fighter/Justin-Governale-78621,Justin Governale,La Maquina,06/03/1986,35,United States,175.26,63.96,Ohana Academy,Featherweight,7,7
/fighter/Eric-Kelly-49999,Eric Kelly,The Natural,30/04/1982,39,Philippines,170.18,65.77,Team Eric Kelly,Featherweight,12,12
/fighter/Nathan-Jones-104581,Nathan Jones,Mr. Bag & Tag,,,England,182.88,77.11,In the Bag,Welterweight,13,13
/fighter/LC-Davis-15208,L.C. Davis,,28/10/1980,40,United States,172.72,61.23,American Top Team HD,Bantamweight,23,23
/fighter/Nathan-Jessimer-155461,Nathan Jessimer,,,,Scotland,182.88,65.77,Scottish Hit Squad,Featherweight,1,1
/fighter/Demi-Deeds-4314,Demi Deeds,,07/08/1984,37,United States,170.18,70.31,Victory MMA,Lightweight,18,18
/fighter/Andre-Pederneiras-227,Andre Pederneiras,Dede,22/03/1967,54,Brazil,172.72,72.57,Nova Uniao,Welterweight,1,1
/fighter/Bryan-Barberena-51471,Bryan Barberena,Bam Bam,03/05/1989,32,United States,182.88,77.11,MMA Lab,Welterweight,15,15
/fighter/Mitch-Gagnon-37404,Mitch Gagnon,,10/10/1984,36,Canada,167.64,61.23,Troop MMA,Bantamweight,12,12
/fighter/Peter-Aspenwal-28799,Peter Aspenwal,,,,United States,182.88,84.37,Impact Jiu-Jitsu,Middleweight,3,3
/fighter/Yusup-Saadulaev-46381,Yusup Saadulaev,Maestro,31/03/1985,36,Russia,167.64,61.23,Krepost Fight Club,Bantamweight,20,20
/fighter/Rolles-Gracie-24217,Rolles Gracie,,14/07/1978,43,Brazil,193.04,112.94,Renzo Gracie Jiu-Jitsu,Heavyweight,8,8
/fighter/Christian-Medina-282373,Christian Medina,The Giant Killer,,,United States,0.0,58.06,,Bantamweight,0,0
/fighter/Ashley-Cummins-65896,Ashley Cummins,Smashley,02/08/1987,34,United States,160.02,47.63,Wolves Den MMA,Atomweight,7,7
/fighter/Keenan-Raymond-53469,Keenan Raymond,,,,United States,0.0,65.77,Rivera Athletic Center,Featherweight,3,3
/fighter/Joe-Merritt-138127,Joe Merritt,Joey Slash,07/03/1984,37,United States,182.88,76.66,Millennia MMA,Welterweight,7,7
/fighter/Victor-ODonnell-41386,Victor O'Donnell,,08/11/1982,38,United States,177.8,83.91,Team Vision,Middleweight,11,11
/fighter/Tim-Kennedy-2830,Tim Kennedy,,01/09/1979,41,United States,180.34,83.91,Jackson-Wink MMA,Middleweight,18,18
/fighter/John-Marsh-9,John Marsh,The Bull,15/09/1970,50,United States,182.88,100.7,Team Neutral Grounds,Heavyweight,8,8
/fighter/Roger-Hollett-15907,Roger Hollett,The Hulk,08/10/1978,42,Canada,177.8,92.99,Titans MMA,Light Heavyweight,13,13
/fighter/Joe-Charles-46,Joe Charles,The Ghetto Man,16/07/1958,63,United States,185.42,117.93,,Heavyweight,6,6
/fighter/Tom-Blackledge-3953,Tom Blackledge,,,,England,182.88,92.99,Wolfslair Academy,Light Heavyweight,10,10
/fighter/Timothy-Johnson-72706,Timothy Johnson,,13/03/1985,36,United States,190.5,117.93,Xtreme Couture,Heavyweight,15,15
/fighter/Pat-Miletich-188,Pat Miletich,The Croation Sensation,09/03/1968,53,United States,177.8,76.66,Miletich Martial Arts,Welterweight,29,29
/fighter/Mehdi-Baghdad-41993,Mehdi Baghdad,The Sultan,13/04/1985,36,France,185.42,77.11,Black House,Welterweight,12,12
/fighter/Elias-Theodorou-81765,Elias Theodorou,The Spartan,31/05/1988,33,Canada,185.42,83.91,Kros Gym,Middleweight,18,18
/fighter/Chris-Lozano-39539,Chris Lozano,The Cleveland Assassin,14/09/1982,38,United States,185.42,77.11,Evolve MMA,Welterweight,10,10
/fighter/Nicholas-Gonzalez-47958,Nicholas Gonzalez,Saint Nick,,,United States,167.64,61.23,Jackson-Wink MMA,Bantamweight,4,4
/fighter/Steve-Bruno-4367,Steve Bruno,Hollywood,03/11/1981,39,United States,177.8,78.93,American Top Team,Middleweight,15,15
/fighter/Ben-Crowder-17018,Ben Crowder,,22/07/1986,35,United States,180.34,83.91,Des Moines MMA Academy,Middleweight,10,10
/fighter/Volkan-Oezdemir-58503,Volkan Oezdemir,No Time,19/09/1989,31,Switzerland,185.42,92.99,Fight Move Academy,Light Heavyweight,17,17
/fighter/Syuri-Kondo-216929,Syuri Kondo,,08/02/1989,32,Japan,162.56,52.16,Vos Gym,Strawweight,6,6
/fighter/Tim-Credeur-1804,Tim Credeur,Crazy,09/07/1977,44,United States,190.5,83.91,Gladiators Academy,Middleweight,12,12
/fighter/Marcos-Vinicius-Borges-51728,Marcos Vinicius Borges,Vina,05/12/1979,41,Brazil,175.26,65.77,Team Bronx,Featherweight,24,24
/fighter/Alan-Belcher-10967,Alan Belcher,The Talent,24/04/1984,37,United States,187.96,83.91,Roufusport,Middleweight,18,18
/fighter/Ruan-Potts-75842,Ruan Potts,Fangzz,23/02/1978,43,South Africa,187.96,113.85,Mark Robinson MMA,Heavyweight,11,11
/fighter/Michal-Oleksiejczuk-156397,Michal Oleksiejczuk,Lord,22/02/1995,26,Poland,182.88,92.99,Gornik Leczna,Light Heavyweight,15,15
/fighter/Pascal-Jaskiewiez-375180,Pascal Jaskiewiez,Money P,,,Thailand,177.8,77.11,Tiger Muay Thai,Welterweight,0,0
/fighter/Matt-Aragoni-233085,Matt Aragoni,The Tornado,22/11/1985,35,United States,177.8,65.77,Raul Castillo Martial Arts,Featherweight,1,1
/fighter/Josh-Rafferty-2682,Josh Rafferty,,06/01/1981,40,United States,182.88,76.66,Meat Truck Inc.,Welterweight,9,9
/fighter/Ryan-Spann-68057,Ryan Spann,Superman,24/08/1991,29,United States,195.58,92.99,Fortis MMA,Light Heavyweight,19,19
/fighter/Leah-Letson-150829,Leah Letson,Nidas,21/08/1992,28,United States,170.18,66.22,Pura Vida BJJ,Featherweight,5,5
/fighter/Henry-Cejudo-125297,Henry Cejudo,The Messenger,09/02/1987,34,United States,162.56,61.23,Fight Ready,Bantamweight,16,16
/fighter/Terrell-Hobbs-59409,Terrell Hobbs,The Hollywood Hobbit,09/12/1985,35,United States,170.18,68.95,MMA Institute,Lightweight,9,9
/fighter/Jingliang-Li-26381,Jingliang Li,The Leech,20/03/1988,33,China,182.88,77.11,China Top Team,Welterweight,18,18
/fighter/Zechariah-Lange-61719,Zechariah Lange,Earth Man,,,United States,167.64,61.23,Bali MMA,Bantamweight,6,6
/fighter/Abdulbasir-Vagabov-190827,Abdulbasir Vagabov,Dagestan Machine,23/05/1991,30,Russia,185.42,109.77,Allstars Training Center,Heavyweight,12,12
/fighter/Adam-Piccolotti-149717,Adam Piccolotti,The Bomb,23/10/1988,32,United States,180.34,70.31,American Kickboxing Academy,Lightweight,12,12
/fighter/Dennis-Buzukja-286225,Dennis Buzukja,The Great,01/10/1997,23,United States,180.34,65.77,Longo and Weidman MMA,Featherweight,5,5
/fighter/Ricky-Musgrave-61673,Ricky Musgrave,The Spazmanian Devil,12/03/1984,37,United States,175.26,65.77,Fight Factory,Featherweight,14,14
/fighter/James-Terry-17906,James Terry,Intensity,16/03/1981,40,United States,177.8,72.57,Cung Le's Universal Strength Headquarters,Welterweight,20,20
/fighter/Tim-Sylvia-1061,Tim Sylvia,The Maine-iac,05/03/1974,47,United States,203.2,120.2,Team Extreme,Heavyweight,31,31
/fighter/Kelly-Leo-54498,Kelly Leo,,,,United States,175.26,77.11,,Welterweight,4,4
/fighter/Mike-Schatz-15592,Mike Schatz,,,,United States,177.8,70.76,Hardknocks Gym,Lightweight,4,4
/fighter/Yosuke-Saruta-28145,Yosuke Saruta,Tobizaru No.2,08/07/1987,34,Japan,160.02,52.16,Wajutsu Keishukai Hearts,Strawweight,21,21
/fighter/Jahreau-Shepherd-269989,Jahreau Shepherd,The Nightmare,11/07/1990,,England,180.34,77.56,London Fight Factory,Welterweight,7,7
/fighter/Nate-Diaz-11451,Nate Diaz,,16/04/1985,36,United States,182.88,77.11,Cesar Gracie Fight Team,Welterweight,20,20
/fighter/Bruno-Santos-48052,Bruno Santos,Carioca,17/07/1987,34,Brazil,172.72,83.91,MMA Masters,Middleweight,18,18
/fighter/Jay-Cucciniello-61607,Jay Cucciniello,The Mellow Fellow,23/07/1986,35,Ireland,170.18,65.77,Lilius Barnatt Martial Arts,Featherweight,8,8
/fighter/Dennis-Siver-9817,Dennis Siver,,13/01/1979,42,Germany,170.18,65.77,Kiboju,Featherweight,23,23
/fighter/Terry-Britton-149361,Terry Britton,TeeJay / Bad Newz,07/04/1982,39,United States,193.04,65.77,Scrap Boys,Featherweight,7,7
/fighter/Frankie-Perez-79784,Frankie Perez,,11/05/1989,32,United States,180.34,70.31,Ricardo Almeida Jiu-Jitsu,Lightweight,11,11
/fighter/Tonya-Evinger-18248,Tonya Evinger,Triple Threat,04/06/1981,40,United States,170.18,61.23,W4R Training Center,Bantamweight,19,19
/fighter/Icho-Larenas-10502,Icho Larenas,El Dogo,03/12/1982,38,Argentina,190.5,115.67,,Heavyweight,6,6
/fighter/Weber-Almeida-203557,Weber Almeida,The Silverback,01/12/1987,33,Brazil,170.18,65.77,Team Machida,Featherweight,5,5
/fighter/Keith-Schneider-3424,Keith Schneider,,,,United States,185.42,77.11,Gold Dragon MMA,Welterweight,8,8
/fighter/Eric-Ellington-254675,Eric Ellington,Big Dogg,13/09/1988,32,United States,167.64,61.23,Academy of Courage,Bantamweight,7,7
/fighter/Roberto-Vargas-32709,Roberto Vargas,El Malo,15/11/1981,39,United States,167.64,65.77,Millennia MMA,Featherweight,13,13
/fighter/HeMan-Ali-Gipson-109,He-Man Ali Gipson,,01/03/1973,48,United States,0.0,97.98,,Heavyweight,1,1
/fighter/Cesar-Avila-53569,Cesar Avila,Dirty Boy,07/02/1989,32,United States,175.26,70.31,Team United,Lightweight,8,8
/fighter/Aya-Saied-Saber-117541,Aya Saied Saber,Sheklesa,20/03/1991,30,Egypt,170.18,56.7,Egyptian Top Team,Flyweight,3,3
/fighter/Alex-Schild-169255,Alex Schild,,07/03/1989,32,United States,167.64,56.7,Tiger Muay Thai,Flyweight,5,5
/fighter/Ryan-Hardy-Evans-292505,Ryan Hardy Evans,Hardy Boy,09/08/1984,37,United States,0.0,92.99,Commack MMA,Light Heavyweight,1,1
/fighter/Chris-Page-35220,Chris  Page,,08/03/1985,36,United States,177.8,77.56,,Welterweight,2,2
/fighter/Jessie-Riggleman-39777,Jessie Riggleman,Mountain Man,,,United States,165.1,56.7,MMA Institute,Flyweight,11,11
/fighter/Kazuhiro-Nakamura-6943,Kazuhiro Nakamura,King Kaz,16/07/1979,42,Japan,180.34,83.91,Yoshida Dojo,Middleweight,21,21
/fighter/Jeremiah-Labiano-88465,Jeremiah Labiano,The Kid,18/11/1986,34,United States,177.8,65.77,Crispim BJJ Barra Brothers,Featherweight,12,12
/fighter/Naoyuki-Kotani-393,Naoyuki Kotani,,08/12/1981,39,Japan,172.72,70.31,Rodeo Style,Lightweight,37,37
/fighter/Christian-Gonzalez-128089,Christian Gonzalez,The Vato,,,United States,193.04,78.02,All In MMA,Middleweight,2,2
/fighter/Nick-Dupees-41890,Nick Dupees,Nasty,,,United States,0.0,69.4,Ruff Dawg MMA,Lightweight,3,3
/fighter/Vanessa-Melo-120777,Vanessa Melo,Miss Simpatia,27/03/1988,33,Brazil,165.1,61.23,Babuino Gold Team,Bantamweight,11,11
/fighter/Nazareno-Malegarie-33115,Nazareno Malegarie,El Tigre,16/05/1986,35,Argentina,172.72,65.77,Team Tavares,Featherweight,29,29
/fighter/Darren-Elkins-22094,Darren Elkins,The Damage,16/05/1984,37,United States,177.8,65.77,Duneland Vale Tudo,Featherweight,26,26
/fighter/Jim-Mullen-155,Jim Mullen,,,,United States,185.42,97.52,,Heavyweight,0,0
/fighter/Phumi-Nkuta-289115,Phumi Nkuta,Turbo,27/07/1995,26,United States,162.56,61.23,Longo-Weidman MMA,Bantamweight,3,3
/fighter/Ryan-Walker-75769,Ryan Walker,,08/07/1989,32,United States,177.8,70.31,Xtreme Couture,Lightweight,7,7
/fighter/Zubaira-Tukhugov-63813,Zubaira Tukhugov,Warrior,15/01/1991,30,Russia,172.72,65.77,Tiger Muay Thai,Featherweight,19,19
/fighter/Darrell-Horcher-47899,Darrell Horcher,The Saint,28/07/1987,34,United States,177.8,69.85,Unrivaled Athletics,Lightweight,14,14
/fighter/Nick-Cottone-12851,Nick Cottone,Killa Bee,23/02/1980,41,United States,170.18,56.7,Daddis Fight Camps,Flyweight,10,10
/fighter/Oscar-Vera-329761,Oscar Vera,God of War,,,United States,185.42,77.11,Musuko MMA & Boxing Academy,Welterweight,0,0
/fighter/Jose-Antonio-Perez-265481,Jose Antonio Perez,,,,United States,0.0,65.77,Ironbound Fight Club,Featherweight,0,0
/fighter/Rodian-Menchavez-214827,Rodian Menchavez,The Redeemer,,,Philippines,0.0,65.77,Brawler's Lab,Featherweight,5,5
/fighter/Mike-Rhodes-87296,Mike Rhodes,Biggie,04/12/1989,31,United States,185.42,83.91,Roufusport,Middleweight,13,13
/fighter/Tim-McKenzie-3089,Tim McKenzie,The Wrecking Machine,,,United States,180.34,78.93,,Middleweight,14,14
/fighter/Lina-Lansberg-122387,Lina Lansberg,Elbow Queen,13/03/1982,39,Sweden,170.18,61.23,Redline Training Center,Bantamweight,10,10
/fighter/Jason-Belyew-248145,Jason Belyew,,,,United States,0.0,104.33,,Heavyweight,0,0
/fighter/Zach-Andrews-161723,Zach Andrews,The Cadillac,26/12/1991,29,United States,185.42,77.11,Dragon House MMA,Welterweight,3,3
/fighter/John-Matua-111,John Matua,,,,United States,187.96,181.44,,Super Heavyweight,1,1
/fighter/Razak-AlHassan-23326,Razak Al-Hassan,Razor,14/05/1982,39,United States,190.5,92.99,Roufusport,Light Heavyweight,13,13
/fighter/Nick-Diaz-2831,Nick Diaz,,02/08/1983,38,United States,185.42,77.11,Cesar Gracie Fight Team,Welterweight,26,26
/fighter/Bronson-St-Romaine-240623,Bronson St. Romaine,,,,United States,185.42,106.59,,Heavyweight,1,1
/fighter/Rick-Story-25989,Rick Story,The Horror,28/08/1984,36,United States,177.8,77.11,MMA Lab,Welterweight,21,21
/fighter/Genki-Sudo-1227,Genki Sudo,Neo-Samurai,08/03/1978,43,Japan,175.26,70.31,Beverly Hills Jiu-Jitsu Club,Lightweight,15,15
/fighter/Juancamilo-Ronderos-227427,Juancamilo Ronderos,,17/02/1995,26,Colombia,160.02,56.7,Xtreme Couture,Flyweight,4,4
/fighter/Roan-Carneiro-2886,Roan Carneiro,Jucao,02/06/1978,43,Brazil,180.34,77.11,American Top Team Atlanta,Welterweight,21,21
/fighter/Zach-Zane-180829,Zach Zane,God's Warrior,14/12/1989,31,United States,177.8,70.31,Black House,Lightweight,14,14
/fighter/Tom-DeBlass-29744,Tom DeBlass,,14/05/1982,39,United States,180.34,92.99,Ricardo Almeida Jiu-Jitsu,Light Heavyweight,9,9
/fighter/Liron-Wilson-23806,Liron Wilson,,27/12/1972,48,United States,193.04,102.97,Millennia MMA,Heavyweight,13,13
/fighter/Lucas-Brennan-271789,Lucas Brennan,Skywalker,03/06/2000,21,United States,180.34,65.77,,Featherweight,5,5
/fighter/Johnny-Munoz-Jr-195507,Johnny Munoz Jr.,Kid Kvenbo,16/02/1993,28,United States,175.26,61.23,CQuence Jiu-Jitsu,Bantamweight,11,11
/fighter/Rose-Namajunas-69083,Rose Namajunas,Thug,29/06/1992,29,United States,165.1,52.16,303 Training Center,Strawweight,10,10
/fighter/Ramiz-Brahimaj-178855,Ramiz Brahimaj,,17/11/1992,28,United States,177.8,77.11,Fortis MMA,Welterweight,8,8
/fighter/Denis-Palancica-246663,Denis Palancica,,03/08/1996,25,Moldova,172.72,61.23,Aurora MMA,Bantamweight,8,8
/fighter/Dodi-Mardian-269889,Dodi Mardian,The Maung,,,Indonesia,0.0,61.23,,Bantamweight,1,1
/fighter/Saw-Hla-Doe-201679,Saw Hla Doe,,,,Myanmar,172.72,70.31,Myaing Ka Lay,Lightweight,0,0
/fighter/Brandon-Moreno-80173,Brandon Moreno,The Assassin Baby,07/12/1993,27,Mexico,170.18,56.7,Entram Gym,Flyweight,19,19
/fighter/John-Vaughan-274211,John Vaughan,,,,United States,0.0,65.77,,Featherweight,0,0
/fighter/Kyal-Sin-Htoo-201695,Kyal Sin Htoo,,,,Myanmar,165.1,29.94,Myaing Ka Lay,Minimumweight,0,0
/fighter/Kay-Hansen-270021,Kay Hansen,,14/08/1999,21,United States,160.02,52.16,10th Planet Jiu-Jitsu Buena Park,Strawweight,7,7
/fighter/Juan-Barrantes-22448,Juan Barrantes,Juanito,13/07/1987,34,Costa Rica,167.64,65.77,Renzo Gracie Jiu-Jitsu,Featherweight,10,10
/fighter/Uros-Medic-272505,Uros Medic,The Doctor,25/04/1993,28,United States,185.42,70.31,Kings MMA,Lightweight,7,7
/fighter/Watsyapinya-Kaewkhong-374738,Watsyapinya Kaewkhong,Dream Girl,,,Thailand,0.0,52.16,,Strawweight,0,0
/fighter/Agus-Nanang-90657,Agus Nanang,,,,Indonesia,0.0,76.2,Bandung Fighting Club,Welterweight,0,0
/fighter/Robbie-Lawler-2245,Robbie Lawler,Ruthless,20/03/1982,39,United States,180.34,77.11,Sanford MMA,Welterweight,28,28
/fighter/Zheng-Lu-320003,Zheng Lu,,,,China,0.0,77.11,,Welterweight,2,2
/fighter/Edwin-Aguilar-4635,Edwin Aguilar,El Tigre,,,Mexico,177.8,77.11,Tiger's Team,Welterweight,26,26
/fighter/Brian-Ortega-65310,Brian Ortega,T-City,21/02/1991,30,United States,175.26,65.77,Black House,Featherweight,15,15
/fighter/Luozhou-Jiangcuo-241329,Luozhou Jiangcuo,,,,China,0.0,65.77,,Featherweight,6,6
/fighter/Anthony-Figueroa-II-301561,Anthony Figueroa II,,,,United States,177.8,70.31,AntDawg's MMA,Lightweight,1,1
/fighter/Rodney-Wallace-33343,Rodney Wallace,Sho Nuff the Master,21/11/1981,39,United States,175.26,92.99,Team R.O.C. Charlotte,Light Heavyweight,26,26
/fighter/Maciej-Gierszewski-142551,Maciej Gierszewski,Magic Man,31/07/1986,35,Poland,187.96,77.11,Kyoujin Fight Academy,Welterweight,8,8
/fighter/Julius-Anglickas-217105,Julius Anglickas,,23/07/1991,30,Lithuania,190.5,92.08,St. Charles MMA,Light Heavyweight,10,10
/fighter/Chris-Boffil-36580,Chris Boffil,,11/08/1985,36,United States,177.8,83.46,,Middleweight,3,3
/fighter/Jared-Rollins-5781,Jared Rollins,J-Roc,26/01/1977,44,United States,175.26,83.91,Team Oyama,Middleweight,8,8
/fighter/Jordan-Williams-70941,Jordan Williams,Bomaye,13/10/1990,30,United States,182.88,77.11,Nor-Cal Fighting Alliance,Welterweight,9,9
/fighter/Zelang-Zhaxi-228281,Zelang Zhaxi,Zelangzhaxi,,,China,165.1,56.7,Enbo Gedou,Flyweight,13,13
/fighter/Chris-Tuchscherer-10669,Chris Tuchscherer,The Crowbar,08/09/1975,45,United States,187.96,117.93,Academy of Combat Arts,Heavyweight,21,21
/fighter/Mike-Swick-5199,Mike Swick,Quick,19/06/1979,42,United States,185.42,77.11,AKA Thailand,Welterweight,15,15
/fighter/Nathan-Rose-131937,Nathan Rose,The Black,,,England,180.34,65.77,Lion's Pride MMA,Featherweight,7,7
/fighter/Rashad-Coulter-81719,Rashad Coulter,Daywalker,27/11/1981,39,United States,180.34,94.35,Fortis MMA,Heavyweight,9,9
/fighter/Rory-Singer-3525,Rory Singer,Outburst,28/05/1976,45,United States,187.96,83.91,Hardcore Gym,Middleweight,11,11
/fighter/Jay-Perrin-99689,Jay Perrin,Savage,15/06/1993,28,United States,175.26,61.23,Team Sityodtong,Bantamweight,8,8
/fighter/Sit-Mhan-267019,Sit Mhan,,,,Myanmar,0.0,61.23,,Bantamweight,0,0
/fighter/Norma-Dumont-233587,Norma Dumont,The Immortal,01/10/1990,30,Brazil,170.18,65.77,Team Rules,Featherweight,6,6
/fighter/Matt-Veal-27299,Matt Veal,Kid Lightning,04/11/1986,34,Canada,175.26,65.77,Leading Edge Gym,Featherweight,11,11
/fighter/Brandon-Lowe-209031,Brandon Lowe,,24/04/1990,31,United States,172.72,65.32,,Featherweight,4,4
/fighter/Joao-Zeferino-17577,Joao Zeferino,The Brazilian Samurai,15/01/1986,35,Brazil,180.34,77.11,Rangel Farias Team,Welterweight,26,26
/fighter/Brent-Hess-39747,Brent Hess,,25/06/1985,36,United States,170.18,65.77,Mikido MMA,Featherweight,4,4
/fighter/Trey-Houston-52314,Trey Houston,That Just Happened,08/06/1988,33,United States,180.34,77.11,Miletich Martial Arts,Welterweight,11,11
/fighter/David-Baron-2860,David Baron,,15/02/1973,48,France,167.64,76.66,Haute Tension,Welterweight,17,17
/fighter/RMandel-Cameron-137953,R'Mandel Cameron,,27/04/1990,31,United States,177.8,77.11,Roufusport,Welterweight,6,6
/fighter/Eugenio-Tadeu-187,Eugenio Tadeu,,,,Brazil,172.72,77.11,,Welterweight,2,2
/fighter/Montserrat-Ruiz-175799,Montserrat Ruiz,Conejo,03/02/1993,28,Mexico,152.4,52.16,Kings MMA,Strawweight,10,10
/fighter/Fabio-Maldonado-16426,Fabio Maldonado,Caipira de Aco,17/03/1980,41,Brazil,185.42,102.97,Team Maldonado,Heavyweight,28,28
/fighter/Mitchell-Chamale-62605,Mitchell Chamale,Mama's Boy,19/03/1985,36,United States,172.72,59.87,Alliance Tallahassee BJJ,Bantamweight,7,7
/fighter/Logan-Clark-19478,Logan Clark,The Pink Pounder,16/02/1985,36,United States,187.96,83.91,Minnesota Martial Arts Academy,Middleweight,18,18
/fighter/Vitor-Miranda-13004,Vitor Miranda,Lex Luthor,10/03/1979,42,Brazil,185.42,83.91,Team Nogueira,Middleweight,12,12
/fighter/Adrian-Hadribeaj-119963,Adrian Hadribeaj,The Eagle,17/10/1990,30,United States,177.8,70.31,Team Hadribeaj,Lightweight,10,10
/fighter/Gloria-de-Paula-230933,Gloria de Paula,Glorinha,10/06/1995,26,Brazil,165.1,52.16,Chute Boxe Diego Lima,Strawweight,5,5
/fighter/Joao-Paulo-Faria-29372,Joao Paulo Faria,,23/07/1980,41,Brazil,177.8,70.31,RS Team,Lightweight,1,1
/fighter/Renato-Carneiro-61700,Renato Carneiro,Moicano,21/05/1989,32,Brazil,180.34,70.31,First Fight Center,Lightweight,15,15
/fighter/JC-Llamas-81932,J.C. Llamas,The Leg Lock Monster,18/12/1984,36,United States,175.26,79.38,,Middleweight,9,9
/fighter/Kleber-Raimundo-Silva-33225,Kleber Raimundo Silva,Orgulho,21/12/1987,33,Brazil,185.42,92.99,Nordeste Jiu-Jitsu,Light Heavyweight,20,20
/fighter/Sean-Cantor-77832,Sean Cantor,,16/11/1991,29,United States,172.72,61.23,Syndicate MMA,Bantamweight,1,1
/fighter/DeMarcus-Simmons-264305,DeMarcus Simmons,,,,United States,180.34,86.18,,Light Heavyweight,0,0
/fighter/Jessy-Miele-53266,Jessy Miele,The Widowmaker,28/03/1985,36,United States,170.18,65.77,Underdog MMA,Featherweight,9,9
/fighter/Brianata-Rosadhi-126095,Brianata Rosadhi,The Farmer,,,Indonesia,165.1,55.34,Hans Fight Club,Flyweight,6,6
/fighter/Donnie-Chappell-169,Donnie Chappell,,,,,0.0,0.0,,,0,0
/fighter/Erick-Sanchez-96765,Erick Sanchez,,04/10/1990,30,United States,177.8,65.77,Team Alpha Male,Featherweight,10,10
/fighter/Israel-Adesanya-56374,Israel Adesanya,The Last Stylebender,22/07/1989,32,Nigeria,193.04,83.91,City Kickboxing,Middleweight,21,21
/fighter/Dylan-Tuke-94241,Dylan Tuke,The Nuke,,,Ireland,0.0,65.77,SBG Ireland,Featherweight,4,4
/fighter/Mackenzie-Dern-137171,Mackenzie Dern,,24/03/1993,28,United States,162.56,52.16,Black House,Strawweight,11,11
